i_o	threads	method	region	size	delta_x	delta_y	mean_duration_clock	mean_duration_mono	mean_duration_sys	ci_duration_clock	ci_duration_mono	ci_duration_sys	repetitions
1	4	pth	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.0842622	3.009942	3.0099381000000003	0.7370687303317983	2.3547319137948266	2.354732174914943	10
0	8	pth	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.3317296999999995	1.3986074	1.3986028999999998	0.35226888559454234	0.40933544576492714	0.4093353154309046	10
1	8	pth	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.3317296999999995	1.3986074	1.3986028999999998	0.35226888559454234	0.40933544576492714	0.4093353154309046	10
0	16	pth	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.863071700000001	0.9384614000000001	0.9384578999999998	0.23261488288437354	0.1399095320657214	0.13990987888480838	10
1	16	pth	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.863071700000001	0.9384614000000001	0.9384578999999998	0.23261488288437354	0.1399095320657214	0.13990987888480838	10
0	32	pth	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.993744000000001	0.7022686	0.7022643000000001	0.2948304439206099	0.1922583394428654	0.19225933741779977	10
1	32	pth	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.993744000000001	0.7022686	0.7022643000000001	0.2948304439206099	0.1922583394428654	0.19225933741779977	10
0	1	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.415539799999998	35.696477599999994	35.6964738	4.774490153562762	24.297612283995978	24.29761145027163	10
1	1	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.415539799999998	35.696477599999994	35.6964738	4.774490153562762	24.297612283995978	24.29761145027163	10
0	2	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.426511200000004	24.770527800000004	24.7705238	5.82038532100901	14.47754633790751	14.477547038008273	10
1	2	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.426511200000004	24.770527800000004	24.7705238	5.82038532100901	14.47754633790751	14.477547038008273	10
0	4	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.0259804	17.6814835	17.68148	2.3525896730251925	2.324430697165302	2.3244313199048863	10
1	4	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.0259804	17.6814835	17.68148	2.3525896730251925	2.324430697165302	2.3244313199048863	10
0	8	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.2498382	9.815728600000002	9.815724699999999	1.5881320414035525	2.2180883040195596	2.2180894191777467	10
1	8	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.2498382	9.815728600000002	9.815724699999999	1.5881320414035525	2.2180883040195596	2.2180894191777467	10
0	16	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.369790799999997	5.9009542999999995	5.9009512	1.411751351696302	0.6378526330717265	0.6378527530057424	10
1	16	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.369790799999997	5.9009542999999995	5.9009512	1.411751351696302	0.6378526330717265	0.6378527530057424	10
0	32	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.780416300000002	3.5755519	3.5755485	1.1432592748193457	0.749487843666174	0.749488848743456	10
1	32	pth	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.780416300000002	3.5755519	3.5755485	1.1432592748193457	0.749487843666174	0.749488848743456	10
0	1	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	120.32077409999997	165.476837	165.47683339999998	22.75086772731475	108.78732768566273	108.78732773260474	10
1	1	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	120.32077409999997	165.476837	165.47683339999998	22.75086772731475	108.78732768566273	108.78732773260474	10
0	2	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	117.13718760000002	122.533667	122.53366329999999	8.509720858045263	29.412970554702426	29.41297131227197	10
1	2	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	117.13718760000002	122.533667	122.53366329999999	8.509720858045263	29.412970554702426	29.41297131227197	10
0	4	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	120.35057530000002	49.3812741	49.38127050000001	10.989449699159746	30.136102877187792	30.136103861882823	10
1	4	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	120.35057530000002	49.3812741	49.38127050000001	10.989449699159746	30.136102877187792	30.136103861882823	10
0	8	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	124.9894632	24.262801	24.2627969	7.286221471199519	14.191927986658277	14.19192785114817	10
1	8	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	124.9894632	24.262801	24.2627969	7.286221471199519	14.191927986658277	14.19192785114817	10
0	16	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	127.9250269	14.3982199	14.398215500000001	4.373729882984017	3.194584548999371	3.1945840713475624	10
1	16	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	127.9250269	14.3982199	14.398215500000001	4.373729882984017	3.194584548999371	3.1945840713475624	10
0	32	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	127.75619209999999	11.8863028	11.8862988	5.883576047960279	4.648116200717546	4.648116967757151	10
1	32	pth	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	127.75619209999999	11.8863028	11.8862988	5.883576047960279	4.648116200717546	4.648116967757151	10
0	1	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.00042179999999999995	0.00041210000000000004	0.00041089999999999996	2.2476945620889944e-5	2.1834435188481515e-5	2.2125729215854834e-5	10
1	1	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.00042179999999999995	0.00041210000000000004	0.00041089999999999996	2.2476945620889944e-5	2.1834435188481515e-5	2.2125729215854834e-5	10
0	2	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.0003492	0.00033840000000000004	0.00033689999999999995	0.00015960546891214807	0.0001588129568741515	0.00015842073764364166	10
1	2	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.0003492	0.00033840000000000004	0.00033689999999999995	0.00015960546891214807	0.0001588129568741515	0.00015842073764364166	10
0	4	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.015381499999999998	0.005967200000000001	0.0059659	0.008338368621648294	0.0020157593506986114	0.002015611043558642	10
1	4	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.015381499999999998	0.005967200000000001	0.0059659	0.008338368621648294	0.0020157593506986114	0.002015611043558642	10
0	8	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.0342067	0.012572899999999998	0.0125718	0.0076832814467905275	0.003395269611782448	0.0033948938657041333	10
1	8	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.0342067	0.012572899999999998	0.0125718	0.0076832814467905275	0.003395269611782448	0.0033948938657041333	10
0	16	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.0680466	0.0177666	0.017765499999999997	0.023812991393291186	0.012665025464261105	0.012665165027695281	10
1	16	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.0680466	0.0177666	0.017765499999999997	0.023812991393291186	0.012665025464261105	0.012665165027695281	10
0	32	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.16469129999999996	0.025382899999999996	0.0253817	0.03907798589593003	0.007002982657593834	0.007002865543813395	10
1	32	omp	Seahorse Valley	16	0.10000000000000009	0.09999999999999999	0.16469129999999996	0.025382899999999996	0.0253817	0.03907798589593003	0.007002982657593834	0.007002865543813395	10
0	1	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.0016048	0.0015943000000000003	0.0015929	1.7255917374757132e-5	1.7483229297434415e-5	1.712306774175954e-5	10
1	1	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.0016048	0.0015943000000000003	0.0015929	1.7255917374757132e-5	1.7483229297434415e-5	1.712306774175954e-5	10
0	2	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.0012537999999999998	0.0012438000000000002	0.0012422999999999998	0.0011706507539996718	0.0011706328874093895	0.0011701690810476922	10
1	2	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.0012537999999999998	0.0012438000000000002	0.0012422999999999998	0.0011706507539996718	0.0011706328874093895	0.0011701690810476922	10
0	4	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.011724100000000001	0.006403000000000001	0.006402099999999999	0.002645060234925137	0.0030664607678125176	0.003066340839644398	10
1	4	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.011724100000000001	0.006403000000000001	0.006402099999999999	0.002645060234925137	0.0030664607678125176	0.003066340839644398	10
0	8	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.0352127	0.0186255	0.0186244	0.008475455452300417	0.005032406374944075	0.005032552257531185	10
1	8	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.0352127	0.0186255	0.0186244	0.008475455452300417	0.005032406374944075	0.005032552257531185	10
0	16	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.074024	0.0202771	0.0202757	0.029484423083257588	0.006764427783238498	0.006763667091697126	10
1	16	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.074024	0.0202771	0.0202757	0.029484423083257588	0.006764427783238498	0.006763667091697126	10
0	32	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.18216580000000002	0.029984799999999995	0.0299833	0.04154202640727013	0.00332624682715052	0.003325361034209669	10
1	32	omp	Seahorse Valley	32	0.10000000000000009	0.09999999999999999	0.18216580000000002	0.029984799999999995	0.0299833	0.04154202640727013	0.00332624682715052	0.003325361034209669	10
0	1	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.007171800000000001	0.0071631	0.007162199999999999	0.0022882611400935476	0.0022833566216194385	0.0022836679163758563	10
1	1	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.007171800000000001	0.0071631	0.007162199999999999	0.0022882611400935476	0.0022833566216194385	0.0022836679163758563	10
0	2	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.0076690000000000005	0.0046084	0.0046071	0.003647786254849188	0.0015717383813062245	0.0015713084875931343	10
1	2	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.0076690000000000005	0.0046084	0.0046071	0.003647786254849188	0.0015717383813062245	0.0015713084875931343	10
0	4	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.018301	0.0083475	0.008346200000000002	0.007345649428861505	0.002018253631566988	0.0020184588846653383	10
1	4	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.018301	0.0083475	0.008346200000000002	0.007345649428861505	0.002018253631566988	0.0020184588846653383	10
0	8	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.0461643	0.0164906	0.0164895	0.011355107531038182	0.0035577663877438604	0.0035579697462332516	10
1	8	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.0461643	0.0164906	0.0164895	0.011355107531038182	0.0035577663877438604	0.0035579697462332516	10
0	16	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.08508469999999999	0.0225652	0.0225637	0.018477500867524026	0.006749165872986413	0.006748874770252529	10
1	16	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.08508469999999999	0.0225652	0.0225637	0.018477500867524026	0.006749165872986413	0.006748874770252529	10
0	32	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.1889888	0.031020899999999997	0.0310196	0.04829243619315344	0.007890496976038396	0.007890500478754607	10
1	32	omp	Seahorse Valley	64	0.10000000000000009	0.09999999999999999	0.1889888	0.031020899999999997	0.0310196	0.04829243619315344	0.007890496976038396	0.007890500478754607	10
0	1	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.026491499999999994	0.0264815	0.026479700000000002	0.006159276099838715	0.006155071069216921	0.006154247002273758	10
1	1	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.026491499999999994	0.0264815	0.026479700000000002	0.006159276099838715	0.006155071069216921	0.006154247002273758	10
0	2	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.0286964	0.015277499999999996	0.0152758	0.0016505680721443205	0.0010120258811358973	0.0010124629747831114	10
1	2	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.0286964	0.015277499999999996	0.0152758	0.0016505680721443205	0.0010120258811358973	0.0010124629747831114	10
0	4	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.0441622	0.020958499999999998	0.020956699999999998	0.005333309609073901	0.007466908866530156	0.00746635885218015	10
1	4	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.0441622	0.020958499999999998	0.020956699999999998	0.005333309609073901	0.007466908866530156	0.00746635885218015	10
0	8	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.0688704	0.026427300000000004	0.0264252	0.01774447664045926	0.017917665059835844	0.01791815662542501	10
1	8	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.0688704	0.026427300000000004	0.0264252	0.01774447664045926	0.017917665059835844	0.01791815662542501	10
0	16	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.11426079999999998	0.030479100000000002	0.030476700000000002	0.03350334845223842	0.009113708053675335	0.009113694733669032	10
1	16	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.11426079999999998	0.030479100000000002	0.030476700000000002	0.03350334845223842	0.009113708053675335	0.009113694733669032	10
0	32	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.1946753	0.0310766	0.031073999999999997	0.05535296846156688	0.007960871958745336	0.007960904118637112	10
1	32	omp	Seahorse Valley	128	0.10000000000000009	0.09999999999999999	0.1946753	0.0310766	0.031073999999999997	0.05535296846156688	0.007960871958745336	0.007960904118637112	10
0	1	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.141611	0.1416143	0.1416093	0.0015149051760570452	0.0014708174701830057	0.001471098365657446	10
1	1	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.141611	0.1416143	0.1416093	0.0015149051760570452	0.0014708174701830057	0.001471098365657446	10
0	2	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.1367449	0.0764744	0.0764696	0.019784866752747717	0.013442457639149839	0.013442564203315107	10
1	2	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.1367449	0.0764744	0.0764696	0.019784866752747717	0.013442457639149839	0.013442564203315107	10
0	4	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.1369597	0.0508555	0.0508511	0.032428187989642185	0.01319072490204807	0.013190033757536787	10
1	4	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.1369597	0.0508555	0.0508511	0.032428187989642185	0.01319072490204807	0.013190033757536787	10
0	8	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.14190819999999998	0.0445127	0.044508900000000004	0.013908426535840138	0.005494077072534668	0.0054938884648129205	10
1	8	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.14190819999999998	0.0445127	0.044508900000000004	0.013908426535840138	0.005494077072534668	0.0054938884648129205	10
0	16	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.19194690000000003	0.0499225	0.049918699999999996	0.03926345481320064	0.012064630914791107	0.012064860449789988	10
1	16	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.19194690000000003	0.0499225	0.049918699999999996	0.03926345481320064	0.012064630914791107	0.012064860449789988	10
0	32	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.3019706	0.04252570000000001	0.04252170000000001	0.056566344772458935	0.01316603318264153	0.013165662518132198	10
1	32	omp	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.3019706	0.04252570000000001	0.04252170000000001	0.056566344772458935	0.01316603318264153	0.013165662518132198	10
0	1	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.4420189	0.5432815000000001	0.5432772000000001	0.10014024413430413	0.3927999527635619	0.3928001809520311	10
1	1	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.4420189	0.5432815000000001	0.5432772000000001	0.10014024413430413	0.3927999527635619	0.3928001809520311	10
0	2	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.4129336	0.2334358	0.23343189999999997	0.0025506819792675147	0.0069784598511400215	0.006978401844127029	10
1	2	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.4129336	0.2334358	0.23343189999999997	0.0025506819792675147	0.0069784598511400215	0.006978401844127029	10
0	4	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.4820656	0.2332266	0.23322210000000002	0.0734618257924111	0.08493705167950874	0.08493772634588226	10
1	4	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.4820656	0.2332266	0.23322210000000002	0.0734618257924111	0.08493705167950874	0.08493772634588226	10
0	8	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5350346	0.18215289999999998	0.1821486	0.04676088677390951	0.062175173791884204	0.06217656906966432	10
1	8	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5350346	0.18215289999999998	0.1821486	0.04676088677390951	0.062175173791884204	0.06217656906966432	10
0	16	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5624322	0.0951233	0.09511889999999999	0.04854243923754707	0.04071291974135014	0.04071162962760919	10
1	16	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5624322	0.0951233	0.09511889999999999	0.04854243923754707	0.04071291974135014	0.04071162962760919	10
0	32	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.6550400000000001	0.06976460000000001	0.06975980000000001	0.029654756127749034	0.01828406189185373	0.018284132408123592	10
1	32	omp	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.6550400000000001	0.06976460000000001	0.06975980000000001	0.029654756127749034	0.01828406189185373	0.018284132408123592	10
0	1	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	1.6540334	1.6549749000000002	1.6549709	0.018721111186139654	0.017209340552912417	0.017210045615284063	10
1	1	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	1.6540334	1.6549749000000002	1.6549709	0.018721111186139654	0.017209340552912417	0.017210045615284063	10
0	2	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	1.7932771999999997	1.0542912	1.054287	0.2819180289800116	0.2906393001224389	0.29063899391851555	10
1	2	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	1.7932771999999997	1.0542912	1.054287	0.2819180289800116	0.2906393001224389	0.29063899391851555	10
0	4	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	1.8502108	0.7573676	0.7573629000000001	0.18001078035273305	0.2826347252631068	0.2826342989061089	10
1	4	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	1.8502108	0.7573676	0.7573629000000001	0.18001078035273305	0.2826347252631068	0.2826342989061089	10
0	8	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.0120963000000005	0.47784139999999997	0.47783699999999996	0.10821990214689442	0.12301495493420402	0.1230148346542882	10
1	8	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.0120963000000005	0.47784139999999997	0.47783699999999996	0.10821990214689442	0.12301495493420402	0.1230148346542882	10
0	16	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.0346829	0.3418301	0.34182599999999996	0.13502992680948975	0.12043235966915934	0.12043232170491405	10
1	16	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.0346829	0.3418301	0.34182599999999996	0.13502992680948975	0.12043235966915934	0.12043232170491405	10
0	32	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.1007349	0.2615532	0.2615491	0.1224911032646325	0.05467076760127844	0.05467148641100897	10
1	32	omp	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.1007349	0.2615532	0.2615491	0.1224911032646325	0.05467076760127844	0.05467148641100897	10
0	1	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	6.8735124999999995	6.974068699999999	6.9740646	0.7074303398214888	0.8286846702004735	0.8286843071529492	10
1	1	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	6.8735124999999995	6.974068699999999	6.9740646	0.7074303398214888	0.8286846702004735	0.8286843071529492	10
0	2	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.3766785	5.7651807999999996	5.765176800000001	0.9390197570383982	4.655616841759759	4.655616478055413	10
1	2	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.3766785	5.7651807999999996	5.765176800000001	0.9390197570383982	4.655616841759759	4.655616478055413	10
0	4	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.260948900000001	2.7670113000000005	2.7670066	1.0597162558739182	1.755091761922493	1.755091603991769	10
1	4	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.260948900000001	2.7670113000000005	2.7670066	1.0597162558739182	1.755091761922493	1.755091603991769	10
0	8	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.352439500000001	1.7822286000000003	1.782224	0.5746958483408755	0.764247817739079	0.7642484094169212	10
1	8	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.352439500000001	1.7822286000000003	1.782224	0.5746958483408755	0.764247817739079	0.7642484094169212	10
0	16	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.79884	1.0864323	1.0864281	0.4796145094422298	0.4020968864661462	0.4020971480707605	10
1	16	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.79884	1.0864323	1.0864281	0.4796145094422298	0.4020968864661462	0.4020971480707605	10
0	32	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	8.196276600000001	0.7804446999999999	0.7804401000000001	0.39347403386294344	0.30238952726517704	0.3023896638832487	10
1	32	omp	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	8.196276600000001	0.7804446999999999	0.7804401000000001	0.39347403386294344	0.30238952726517704	0.3023896638832487	10
0	1	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.8063785	38.103298699999996	38.1032937	5.29326850635139	26.35603493401209	26.35603490413153	10
1	1	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.8063785	38.103298699999996	38.1032937	5.29326850635139	26.35603493401209	26.35603490413153	10
0	2	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.7347058	21.5622512	21.5622466	4.2542051750612835	16.541577388052627	16.541577652322022	10
1	2	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.7347058	21.5622512	21.5622466	4.2542051750612835	16.541577388052627	16.541577652322022	10
0	4	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.774041099999998	10.0908576	10.0908524	2.562847282187147	3.236263196500554	3.236263936276349	10
1	4	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.774041099999998	10.0908576	10.0908524	2.562847282187147	3.236263196500554	3.236263936276349	10
0	8	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.906741500000003	7.698150300000002	7.698146200000001	2.142989247007076	3.2652542197601133	3.265253994211327	10
1	8	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.906741500000003	7.698150300000002	7.698146200000001	2.142989247007076	3.2652542197601133	3.265253994211327	10
0	16	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	31.176316000000003	4.2903282	4.2903235	1.290827069279886	1.1284747222731641	1.1284749428635956	10
1	16	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	31.176316000000003	4.2903282	4.2903235	1.290827069279886	1.1284747222731641	1.1284749428635956	10
0	32	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	32.07611060000001	2.6613680000000004	2.6613631	0.9342782920497947	0.35326770668130486	0.35326652974417555	10
1	32	omp	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	32.07611060000001	2.6613680000000004	2.6613631	0.9342782920497947	0.35326770668130486	0.35326652974417555	10
0	1	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	113.1657596	145.7651604	145.76515569999998	12.092526781100167	98.28313022093295	98.28313169181105	10
1	1	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	113.1657596	145.7651604	145.76515569999998	12.092526781100167	98.28313022093295	98.28313169181105	10
0	2	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	118.4798762	79.08033900000001	79.08033420000001	10.945227961786996	50.95330663705806	50.95330730844808	10
1	2	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	118.4798762	79.08033900000001	79.08033420000001	10.945227961786996	50.95330663705806	50.95330730844808	10
0	4	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	120.4054466	49.147388899999996	49.14738440000001	13.228398888345064	29.537486454571756	29.53748617805891	10
1	4	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	120.4054466	49.147388899999996	49.14738440000001	13.228398888345064	29.537486454571756	29.53748617805891	10
0	8	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	124.52751059999999	31.7422598	31.7422561	9.729414935686725	16.1055414024174	16.105541473132792	10
1	8	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	124.52751059999999	31.7422598	31.7422561	9.729414935686725	16.1055414024174	16.105541473132792	10
0	16	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	126.2065885	15.9165275	15.916523399999999	3.3270685809314693	6.845751178896789	6.8457513861741415	10
1	16	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	126.2065885	15.9165275	15.916523399999999	3.3270685809314693	6.845751178896789	6.8457513861741415	10
0	32	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	130.2188055	10.6182094	10.618205300000001	8.523566625396704	2.5051829809675725	2.5051835944572765	10
1	32	omp	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	130.2188055	10.6182094	10.618205300000001	8.523566625396704	2.5051829809675725	2.5051835944572765	10
0	1	seq	Seahorse Valley	16	0.10000000000000009	0.10000000000000002	0.0025069999999999997	0.0026806	0.00267935	0.016980256381455436	0.017368154942286395	0.017368743612689162	10
1	1	seq	Seahorse Valley	16	0.10000000000000009	0.10000000000000002	0.0025069999999999997	0.0026806	0.00267935	0.016980256381455436	0.017368154942286395	0.017368743612689162	10
0	1	seq	Seahorse Valley	32	0.10000000000000009	0.10000000000000002	0.0020866	0.00207535	0.0020742499999999997	0.0005932160478221102	0.0005913644201639033	0.0005912822208868131	10
1	1	seq	Seahorse Valley	32	0.10000000000000009	0.10000000000000002	0.0020866	0.00207535	0.0020742499999999997	0.0005932160478221102	0.0005913644201639033	0.0005912822208868131	10
0	1	seq	Seahorse Valley	64	0.10000000000000009	0.10000000000000002	0.007720999999999999	0.015626900000000003	0.01562595	0.001678228001623015	0.008769509913814364	0.008769670233699062	10
1	1	seq	Seahorse Valley	64	0.10000000000000009	0.10000000000000002	0.007720999999999999	0.015626900000000003	0.01562595	0.001678228001623015	0.008769509913814364	0.008769670233699062	10
0	1	seq	Seahorse Valley	128	0.10000000000000009	0.10000000000000002	0.02935785	0.06288274999999999	0.06288165	0.005605347664158613	0.026131436074619315	0.026131624219748597	10
1	1	seq	Seahorse Valley	128	0.10000000000000009	0.10000000000000002	0.02935785	0.06288274999999999	0.06288165	0.005605347664158613	0.026131436074619315	0.026131624219748597	10
