i_o	threads	method	region	size	delta_x	delta_y	mean_duration_clock	mean_duration_mono	mean_duration_sys	ci_duration_clock	ci_duration_mono	ci_duration_sys	repetitions
0	1	seq	Seahorse Valley	256	0.10000000000000009	0.10000000000000002	0.13205445000000002	0.13251845	0.13251705	0.036589192704019446	0.03644904277522563	0.03644892338303208	10
1	1	seq	Seahorse Valley	256	0.10000000000000009	0.10000000000000002	0.13205445000000002	0.13251845	0.13251705	0.036589192704019446	0.03644904277522563	0.03644892338303208	10
0	2	seq	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.13125360000000003	0.1342503	0.134249	0.03456814877067527	0.04257085394098143	0.04257062845984255	10
1	2	seq	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.13125360000000003	0.1342503	0.134249	0.03456814877067527	0.04257085394098143	0.04257062845984255	10
0	4	seq	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.12652829999999998	0.1267449	0.1267434	0.033738938819573905	0.0338245612797194	0.033824268278906625	10
1	4	seq	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.12652829999999998	0.1267449	0.1267434	0.033738938819573905	0.0338245612797194	0.033824268278906625	10
0	8	seq	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.13165929999999998	0.13167059999999997	0.13166920000000001	0.030784820168919768	0.030808299847620138	0.03080790133238362	10
1	8	seq	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.13165929999999998	0.13167059999999997	0.13166920000000001	0.030784820168919768	0.030808299847620138	0.03080790133238362	10
0	16	seq	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.1263806	0.126704	0.12670279999999998	0.04163717436988655	0.04217977256344141	0.04217941873656625	10
1	16	seq	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.1263806	0.126704	0.12670279999999998	0.04163717436988655	0.04217977256344141	0.04217941873656625	10
0	32	seq	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.129707	0.1297318	0.12973050000000003	0.03799608332587276	0.03791790532995103	0.037917054133511534	10
1	32	seq	Seahorse Valley	256	0.10000000000000009	0.09999999999999999	0.129707	0.1297318	0.12973050000000003	0.03799608332587276	0.03791790532995103	0.037917054133511534	10
0	1	seq	Seahorse Valley	512	0.10000000000000009	0.10000000000000002	0.5248773999999999	0.5284002	0.5283981000000001	0.12314128310024684	0.1276787143193431	0.12767793377712575	10
1	1	seq	Seahorse Valley	512	0.10000000000000009	0.10000000000000002	0.5248773999999999	0.5284002	0.5283981000000001	0.12314128310024684	0.1276787143193431	0.12767793377712575	10
0	2	seq	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5098287	0.5101119999999999	0.5101091999999999	0.14916166911442516	0.14857200672093482	0.14857115298883536	10
1	2	seq	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5098287	0.5101119999999999	0.5101091999999999	0.14916166911442516	0.14857200672093482	0.14857115298883536	10
0	4	seq	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5369317	0.5427562000000001	0.5427529	0.12334486317906128	0.13020877177622345	0.13020905202418517	10
1	4	seq	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5369317	0.5427562000000001	0.5427529	0.12334486317906128	0.13020877177622345	0.13020905202418517	10
0	8	seq	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5152699000000001	0.5159559	0.5159531	0.15026333392652302	0.15040720207060235	0.15040607003769846	10
1	8	seq	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5152699000000001	0.5159559	0.5159531	0.15026333392652302	0.15040720207060235	0.15040607003769846	10
0	16	seq	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.49744040000000006	0.49891389999999997	0.4989114999999999	0.14426111980019712	0.14265218122609002	0.14265044340558947	10
1	16	seq	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.49744040000000006	0.49891389999999997	0.4989114999999999	0.14426111980019712	0.14265218122609002	0.14265044340558947	10
0	32	seq	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5143954	0.516157	0.516155	0.14107531063821568	0.13881867664199846	0.1388186814325904	10
1	32	seq	Seahorse Valley	512	0.10000000000000009	0.09999999999999999	0.5143954	0.516157	0.516155	0.14107531063821568	0.13881867664199846	0.1388186814325904	10
0	1	seq	Seahorse Valley	1024	0.10000000000000009	0.10000000000000002	2.18210755	2.2229074	2.2229052	0.5317194632147121	0.5202377545426066	0.5202384623440534	10
1	1	seq	Seahorse Valley	1024	0.10000000000000009	0.10000000000000002	2.18210755	2.2229074	2.2229052	0.5317194632147121	0.5202377545426066	0.5202384623440534	10
0	2	seq	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.0213602	2.0221038	2.0221006000000004	0.6152737767778829	0.6154794319135245	0.6154788883036214	10
1	2	seq	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.0213602	2.0221038	2.0221006000000004	0.6152737767778829	0.6154794319135245	0.6154788883036214	10
0	4	seq	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	1.9579845000000002	1.9619453000000004	1.9619417000000001	0.6886665907965986	0.6942792646143752	0.6942784587624912	10
1	4	seq	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	1.9579845000000002	1.9619453000000004	1.9619417000000001	0.6886665907965986	0.6942792646143752	0.6942784587624912	10
0	8	seq	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.1399057	2.1421642000000003	2.1421607	0.43627744418644865	0.43718688662437155	0.4371857703446234	10
1	8	seq	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.1399057	2.1421642000000003	2.1421607	0.43627744418644865	0.43718688662437155	0.4371857703446234	10
0	16	seq	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.1542063	2.1560837	2.1560799	0.4802788789438329	0.4774127303724595	0.4774129924575439	10
1	16	seq	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	2.1542063	2.1560837	2.1560799	0.4802788789438329	0.4774127303724595	0.4774129924575439	10
0	32	seq	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	1.9775846000000001	1.9782368	1.9782329	0.5473306920308177	0.5462935165708824	0.5462924246301819	10
1	32	seq	Seahorse Valley	1024	0.10000000000000009	0.09999999999999999	1.9775846000000001	1.9782368	1.9782329	0.5473306920308177	0.5462935165708824	0.5462924246301819	10
0	1	seq	Seahorse Valley	2048	0.10000000000000009	0.10000000000000002	8.23559195	8.24525835	8.24525635	1.8494112520058266	1.8504386785914402	1.8504387173779224	10
1	1	seq	Seahorse Valley	2048	0.10000000000000009	0.10000000000000002	8.23559195	8.24525835	8.24525635	1.8494112520058266	1.8504386785914402	1.8504387173779224	10
0	2	seq	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.6253715	7.6282865	7.628283000000001	2.282557501389347	2.283704513447359	2.2837043985352246	10
1	2	seq	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.6253715	7.6282865	7.628283000000001	2.282557501389347	2.283704513447359	2.2837043985352246	10
0	4	seq	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	8.905183599999999	8.908881400000002	8.908878	0.5415256901872239	0.5442172553038797	0.5442173079336498	10
1	4	seq	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	8.905183599999999	8.908881400000002	8.908878	0.5415256901872239	0.5442172553038797	0.5442173079336498	10
0	8	seq	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.967732000000001	7.9734848	7.973481300000001	2.197087370015773	2.2013995095542054	2.2013991059881572	10
1	8	seq	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	7.967732000000001	7.9734848	7.973481300000001	2.197087370015773	2.2013995095542054	2.2013991059881572	10
0	16	seq	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	8.494355599999999	8.4991419	8.499137399999999	1.6799054072105697	1.6799040850073583	1.6799044492122361	10
1	16	seq	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	8.494355599999999	8.4991419	8.499137399999999	1.6799054072105697	1.6799040850073583	1.6799044492122361	10
0	32	seq	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	8.1783633	8.1816992	8.181695399999999	2.1705073176552907	2.1715119249329367	2.171511972454114	10
1	32	seq	Seahorse Valley	2048	0.10000000000000009	0.09999999999999999	8.1783633	8.1816992	8.181695399999999	2.1705073176552907	2.1715119249329367	2.171511972454114	10
0	1	seq	Seahorse Valley	4096	0.10000000000000009	0.10000000000000002	34.56342459999999	34.60794595	34.6079436	9.7469538600195	9.779920982777051	9.779922125951094	10
1	1	seq	Seahorse Valley	4096	0.10000000000000009	0.10000000000000002	34.56342459999999	34.60794595	34.6079436	9.7469538600195	9.779920982777051	9.779922125951094	10
0	2	seq	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.848192500000003	29.849418000000004	29.8494145	8.937951546797025	8.939371212448284	8.939370633353716	10
1	2	seq	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.848192500000003	29.849418000000004	29.8494145	8.937951546797025	8.939371212448284	8.939370633353716	10
0	4	seq	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.154626900000004	29.1599311	29.159927700000004	7.694838823069168	7.693128766749743	7.6931291951085985	10
1	4	seq	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.154626900000004	29.1599311	29.159927700000004	7.694838823069168	7.693128766749743	7.6931291951085985	10
0	8	seq	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.593494100000004	29.6021747	29.602170899999997	5.372050055295308	5.375467926003421	5.375467975912987	10
1	8	seq	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.593494100000004	29.6021747	29.602170899999997	5.372050055295308	5.375467926003421	5.375467975912987	10
0	16	seq	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.306683000000003	30.3129655	30.31296199999999	7.092686952393481	7.096145953050282	7.0961453007696695	10
1	16	seq	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	30.306683000000003	30.3129655	30.31296199999999	7.092686952393481	7.096145953050282	7.0961453007696695	10
0	32	seq	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.545185600000003	29.5527063	29.552703499999996	6.583739574289611	6.590981924190635	6.590980995723588	10
1	32	seq	Seahorse Valley	4096	0.10000000000000009	0.09999999999999999	29.545185600000003	29.5527063	29.552703499999996	6.583739574289611	6.590981924190635	6.590980995723588	10
0	1	seq	Seahorse Valley	8192	0.10000000000000009	0.10000000000000002	128.42165195	129.72424515	129.72424300000003	19.639482707087218	20.615869813191008	20.61586922317218	10
1	1	seq	Seahorse Valley	8192	0.10000000000000009	0.10000000000000002	128.42165195	129.72424515	129.72424300000003	19.639482707087218	20.615869813191008	20.61586922317218	10
0	2	seq	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	124.41377	124.43033460000001	124.43033100000002	25.90420874656231	25.899238820866483	25.899238091331515	10
1	2	seq	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	124.41377	124.43033460000001	124.43033100000002	25.90420874656231	25.899238820866483	25.899238091331515	10
0	4	seq	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	111.7992328	111.8317183	111.8317153	17.807170814434425	17.787656930540567	17.787656734774718	10
1	4	seq	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	111.7992328	111.8317183	111.8317153	17.807170814434425	17.787656930540567	17.787656734774718	10
0	8	seq	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	123.1045236	123.13749870000001	123.13749519999999	15.720717821431093	15.756767197238588	15.75676704380682	10
1	8	seq	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	123.1045236	123.13749870000001	123.13749519999999	15.720717821431093	15.756767197238588	15.75676704380682	10
0	16	seq	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	118.414084	118.4550334	118.45502979999999	16.973670129292234	16.950848145503823	16.950846904827667	10
1	16	seq	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	118.414084	118.4550334	118.45502979999999	16.973670129292234	16.950848145503823	16.950846904827667	10
0	32	seq	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	120.1822314	120.21534720000002	120.21534400000003	22.972273482689037	22.954589944206266	22.954589091616505	10
1	32	seq	Seahorse Valley	8192	0.10000000000000009	0.09999999999999999	120.1822314	120.21534720000002	120.21534400000003	22.972273482689037	22.954589944206266	22.954589091616505	10
0	1	seq	Elephant Valley	16	0.20000000000000004	0.20000000000000004	0.003346450000000001	0.0033416500000000003	0.00334055	0.02433005737132648	0.024330454290103692	0.024330500354826375	10
1	1	seq	Elephant Valley	16	0.20000000000000004	0.20000000000000004	0.003346450000000001	0.0033416500000000003	0.00334055	0.02433005737132648	0.024330454290103692	0.024330500354826375	10
0	2	seq	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0004943	0.0004885	0.0004875	0.00015598406875917383	0.0001543284799812832	0.0001538964075820702	10
1	2	seq	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0004943	0.0004885	0.0004875	0.00015598406875917383	0.0001543284799812832	0.0001538964075820702	10
0	4	seq	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0005068000000000001	0.0005015000000000001	0.0005003000000000001	0.0001548490967791977	0.00015353819850447644	0.00015371546360438534	10
1	4	seq	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0005068000000000001	0.0005015000000000001	0.0005003000000000001	0.0001548490967791977	0.00015353819850447644	0.00015371546360438534	10
0	8	seq	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.00044379999999999995	0.0004392	0.0004382	0.00016357828032949714	0.0001626650434891693	0.00016217096800050934	10
1	8	seq	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.00044379999999999995	0.0004392	0.0004382	0.00016357828032949714	0.0001626650434891693	0.00016217096800050934	10
0	16	seq	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0004763	0.0004711	0.0004697	0.00016981652849799725	0.00016855101009618554	0.00016853480173410935	10
1	16	seq	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0004763	0.0004711	0.0004697	0.00016981652849799725	0.00016855101009618554	0.00016853480173410935	10
0	32	seq	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0004917000000000001	0.00048639999999999995	0.00048559999999999993	0.00016886878435308552	0.0001671083121278598	0.00016747062967710025	10
1	32	seq	Elephant Valley	16	0.19999999999999998	0.19999999999999998	0.0004917000000000001	0.00048639999999999995	0.00048559999999999993	0.00016886878435308552	0.0001671083121278598	0.00016747062967710025	10
0	1	seq	Elephant Valley	32	0.20000000000000004	0.20000000000000004	0.00215445	0.002151	0.0021498500000000005	0.0005851754494220651	0.0005854032837553773	0.0005858860278281182	10
1	1	seq	Elephant Valley	32	0.20000000000000004	0.20000000000000004	0.00215445	0.002151	0.0021498500000000005	0.0005851754494220651	0.0005854032837553773	0.0005858860278281182	10
0	2	seq	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0018996000000000002	0.0018939999999999999	0.0018928999999999999	0.0006347315409980646	0.0006328416131843558	0.0006331163739120603	10
1	2	seq	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0018996000000000002	0.0018939999999999999	0.0018928999999999999	0.0006347315409980646	0.0006328416131843558	0.0006331163739120603	10
0	4	seq	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0021571	0.0021498999999999997	0.0021487	2.0915852148815526e-5	2.4242980748157765e-5	2.4620353278447415e-5	10
1	4	seq	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0021571	0.0021498999999999997	0.0021487	2.0915852148815526e-5	2.4242980748157765e-5	2.4620353278447415e-5	10
0	8	seq	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0019146000000000002	0.0019089000000000003	0.0019079	0.0005245116901821901	0.0005246648645288829	0.0005242799111416216	10
1	8	seq	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0019146000000000002	0.0019089000000000003	0.0019079	0.0005245116901821901	0.0005246648645288829	0.0005242799111416216	10
0	16	seq	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.001719	0.0017142000000000001	0.0017133000000000003	0.0004977576834833057	0.000495869067951522	0.0004958520668461064	10
1	16	seq	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.001719	0.0017142000000000001	0.0017133000000000003	0.0004977576834833057	0.000495869067951522	0.0004958520668461064	10
0	32	seq	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0018076000000000001	0.0018040999999999999	0.0018031000000000002	0.0006394175703143186	0.0006421462079135698	0.0006412728427328467	10
1	32	seq	Elephant Valley	32	0.19999999999999998	0.19999999999999998	0.0018076000000000001	0.0018040999999999999	0.0018031000000000002	0.0006394175703143186	0.0006421462079135698	0.0006412728427328467	10
0	1	seq	Elephant Valley	64	0.20000000000000004	0.20000000000000004	0.008762500000000001	0.008755649999999999	0.008754399999999999	0.0014999783817389537	0.0014994386702271727	0.0014995291643024767	10
1	1	seq	Elephant Valley	64	0.20000000000000004	0.20000000000000004	0.008762500000000001	0.008755649999999999	0.008754399999999999	0.0014999783817389537	0.0014994386702271727	0.0014995291643024767	10
0	2	seq	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0084459	0.0084396	0.0084384	7.141653577584274e-5	7.139112973223221e-5	7.166563397705571e-5	10
1	2	seq	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0084459	0.0084396	0.0084384	7.141653577584274e-5	7.139112973223221e-5	7.166563397705571e-5	10
0	4	seq	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.008455399999999998	0.008450800000000001	0.008449300000000002	6.956205402372734e-5	7.09990292265403e-5	7.065702588325243e-5	10
1	4	seq	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.008455399999999998	0.008450800000000001	0.008449300000000002	6.956205402372734e-5	7.09990292265403e-5	7.065702588325243e-5	10
0	8	seq	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.008452600000000001	0.0084447	0.0084434	7.011213418517543e-5	6.851626000041485e-5	6.856078879359551e-5	10
1	8	seq	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.008452600000000001	0.0084447	0.0084434	7.011213418517543e-5	6.851626000041485e-5	6.856078879359551e-5	10
0	16	seq	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0084429	0.0084365	0.0084353	0.00012218014597761357	0.00012180856419444036	0.00012172723905884418	10
1	16	seq	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.0084429	0.0084365	0.0084353	0.00012218014597761357	0.00012180856419444036	0.00012172723905884418	10
0	32	seq	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.008433800000000002	0.008432499999999999	0.0084313	7.571228533805467e-5	0.00010431771512494419	0.00010394387553974612	10
1	32	seq	Elephant Valley	64	0.19999999999999998	0.19999999999999998	0.008433800000000002	0.008432499999999999	0.0084313	7.571228533805467e-5	0.00010431771512494419	0.00010394387553974612	10
0	1	seq	Elephant Valley	128	0.20000000000000004	0.20000000000000004	0.033598	0.03360375	0.03360245	0.0073029447173329366	0.007331994771007697	0.007331836828660404	10
1	1	seq	Elephant Valley	128	0.20000000000000004	0.20000000000000004	0.033598	0.03360375	0.03360245	0.0073029447173329366	0.007331994771007697	0.007331836828660404	10
0	2	seq	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.031056000000000007	0.0314749	0.03147369999999999	0.008861971607748095	0.007983289431249084	0.007983565402980187	10
1	2	seq	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.031056000000000007	0.0314749	0.03147369999999999	0.008861971607748095	0.007983289431249084	0.007983565402980187	10
0	4	seq	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.0338359	0.0338572	0.0338558	0.0005195002092011122	0.0005254366466261916	0.0005250864021346068	10
1	4	seq	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.0338359	0.0338572	0.0338558	0.0005195002092011122	0.0005254366466261916	0.0005250864021346068	10
0	8	seq	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.03178650000000001	0.0317759	0.0317746	0.008038506085381234	0.008036341343482118	0.008036026356379542	10
1	8	seq	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.03178650000000001	0.0317759	0.0317746	0.008038506085381234	0.008036341343482118	0.008036026356379542	10
0	16	seq	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.033677900000000004	0.033678200000000005	0.0336766	0.0001556290192305641	0.0001385707524696306	0.0001382574361431903	10
1	16	seq	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.033677900000000004	0.033678200000000005	0.0336766	0.0001556290192305641	0.0001385707524696306	0.0001382574361431903	10
0	32	seq	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.030810399999999995	0.0308	0.030798600000000002	0.009311278895832852	0.00930981468072867	0.009309731794780009	10
1	32	seq	Elephant Valley	128	0.19999999999999998	0.19999999999999998	0.030810399999999995	0.0308	0.030798600000000002	0.009311278895832852	0.00930981468072867	0.009309731794780009	10
0	1	seq	Elephant Valley	256	0.20000000000000004	0.20000000000000004	0.13268494999999997	0.13394599999999998	0.13394464999999997	0.03559946128001489	0.03720487530714164	0.03720513471217994	10
1	1	seq	Elephant Valley	256	0.20000000000000004	0.20000000000000004	0.13268494999999997	0.13394599999999998	0.13394464999999997	0.03559946128001489	0.03720487530714164	0.03720513471217994	10
0	2	seq	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1340535	0.1345444	0.1345429	0.002322733924877705	0.0009192393963513742	0.0009194790833364999	10
1	2	seq	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1340535	0.1345444	0.1345429	0.002322733924877705	0.0009192393963513742	0.0009194790833364999	10
0	4	seq	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1344563	0.13455309999999998	0.13455199999999998	0.0012310013843191139	0.0007415793530507069	0.0007417897295355595	10
1	4	seq	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.1344563	0.13455309999999998	0.13455199999999998	0.0012310013843191139	0.0007415793530507069	0.0007417897295355595	10
0	8	seq	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.12709779999999998	0.12718669999999999	0.1271853	0.031184024010861282	0.03128920888036527	0.031288286223737256	10
1	8	seq	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.12709779999999998	0.12718669999999999	0.1271853	0.031184024010861282	0.03128920888036527	0.031288286223737256	10
0	16	seq	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.12320509999999998	0.12319849999999999	0.12319709999999999	0.035636788277975145	0.035639291357689916	0.03563876250885362	10
1	16	seq	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.12320509999999998	0.12319849999999999	0.12319709999999999	0.035636788277975145	0.035639291357689916	0.03563876250885362	10
0	32	seq	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.13070210000000002	0.13103530000000002	0.13103369999999998	0.02531719808579457	0.025653147385861424	0.025653363576351194	10
1	32	seq	Elephant Valley	256	0.19999999999999998	0.19999999999999998	0.13070210000000002	0.13103530000000002	0.13103369999999998	0.02531719808579457	0.025653147385861424	0.025653363576351194	10
0	1	seq	Elephant Valley	512	0.20000000000000004	0.20000000000000004	0.5245022	0.5246589	0.5246567	0.12918921495672964	0.12925005734435144	0.12925018093746138	10
1	1	seq	Elephant Valley	512	0.20000000000000004	0.20000000000000004	0.5245022	0.5246589	0.5246567	0.12918921495672964	0.12925005734435144	0.12925018093746138	10
0	2	seq	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.5225682999999999	0.5250290000000001	0.5250256	0.05416152764684884	0.051466760616950505	0.05146675802271409	10
1	2	seq	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.5225682999999999	0.5250290000000001	0.5250256	0.05416152764684884	0.051466760616950505	0.05146675802271409	10
0	4	seq	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.48780520000000005	0.48792930000000007	0.48792660000000004	0.13776751754265676	0.1376361930900639	0.1376352590803572	10
1	4	seq	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.48780520000000005	0.48792930000000007	0.48792660000000004	0.13776751754265676	0.1376361930900639	0.1376352590803572	10
0	8	seq	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4939356000000001	0.4946284	0.49462519999999993	0.13198529581353785	0.1328699682259028	0.13286924150750226	10
1	8	seq	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4939356000000001	0.4946284	0.49462519999999993	0.13198529581353785	0.1328699682259028	0.13286924150750226	10
0	16	seq	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.47657689999999997	0.4780999	0.4780972	0.14287356051837588	0.14213603850673256	0.14213574566613366	10
1	16	seq	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.47657689999999997	0.4780999	0.4780972	0.14287356051837588	0.14213603850673256	0.14213574566613366	10
0	32	seq	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4995413999999999	0.5006401	0.5006366	0.1195517932097608	0.12020572266966914	0.12020570171462688	10
1	32	seq	Elephant Valley	512	0.19999999999999998	0.19999999999999998	0.4995413999999999	0.5006401	0.5006366	0.1195517932097608	0.12020572266966914	0.12020570171462688	10
0	1	seq	Elephant Valley	1024	0.20000000000000004	0.20000000000000004	1.7831443	1.7857968499999999	1.7857944499999998	0.5307867048122829	0.5297945877680916	0.5297946338096753	10
1	1	seq	Elephant Valley	1024	0.20000000000000004	0.20000000000000004	1.7831443	1.7857968499999999	1.7857944499999998	0.5307867048122829	0.5297945877680916	0.5297946338096753	10
0	2	seq	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	2.0684982	2.0712859	2.0712829000000004	0.2661281846155534	0.2597456504501062	0.25974467034277215	10
1	2	seq	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	2.0684982	2.0712859	2.0712829000000004	0.2661281846155534	0.2597456504501062	0.25974467034277215	10
0	4	seq	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	2.0119131	2.0150794000000003	2.0150759	0.26747072534836125	0.26684025962669244	0.2668400658883974	10
1	4	seq	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	2.0119131	2.0150794000000003	2.0150759	0.26747072534836125	0.26684025962669244	0.2668400658883974	10
0	8	seq	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.8545672000000004	1.8587302	1.8587269	0.5000445432578404	0.5013155434703666	0.5013149017251448	10
1	8	seq	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.8545672000000004	1.8587302	1.8587269	0.5000445432578404	0.5013155434703666	0.5013149017251448	10
0	16	seq	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.8551729	1.8577398999999999	1.8577370000000002	0.6132309876170423	0.6134468964883624	0.6134474107376204	10
1	16	seq	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.8551729	1.8577398999999999	1.8577370000000002	0.6132309876170423	0.6134468964883624	0.6134474107376204	10
0	32	seq	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.9126063000000002	1.9139167999999998	1.9139133999999998	0.5751727663145983	0.5748826680697335	0.5748818398816027	10
1	32	seq	Elephant Valley	1024	0.19999999999999998	0.19999999999999998	1.9126063000000002	1.9139167999999998	1.9139133999999998	0.5751727663145983	0.5748826680697335	0.5748818398816027	10
0	1	seq	Elephant Valley	2048	0.20000000000000004	0.20000000000000004	7.5163776	7.52562345	7.5256213	2.402463344003255	2.405389475956405	2.405390412617778	10
1	1	seq	Elephant Valley	2048	0.20000000000000004	0.20000000000000004	7.5163776	7.52562345	7.5256213	2.402463344003255	2.405389475956405	2.405390412617778	10
